movie_id,title,tags,clean_title
28,Apocalypse Now,"at the height of the vietnam war, captain benjamin willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" his goal is to locate - and eliminate - a mysterious green beret colonel named walter kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory. drama wardrama wardrama war guerrilla river vietnam vietcong cambodia army insanity tribe greenberet jungle apocalypse death napalmguerrilla river vietnam vietcong cambodia army insanity tribe greenberet jungle apocalypse death napalm martinsheen marlonbrando robertduvallmartinsheen marlonbrando robertduvall francisfordcoppolafrancisfordcoppola",apocalypsenow
38073,Going the Distance,"erin and garrett are very much in love. when erin moves to san francisco to finish her journalism degree and garrett stays behind in new york to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. but just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good. comedy drama romancecomedy drama romancecomedy drama romance malenudity sex sanfrancisco waitress newspaper bar nudity airplane malefemalerelationship writer newyorkcity masturbation phonesex textmessaging intern longdistancerelationship womandirector recordcompany skypemalenudity sex sanfrancisco waitress newspaper bar nudity airplane malefemalerelationship writer newyorkcity masturbation phonesex textmessaging intern longdistancerelationship womandirector recordcompany skype drewbarrymore justinlong charliedaydrewbarrymore justinlong charlieday nanettebursteinnanetteburstein",goingthedistance
698,Moonraker,during the transportation of a space shuttle a boeing 747 crashes in the atlantic ocean yet when they go to look for the destroyed shuttle it is not there. james bond investigates the missing mission space shuttle and soon learns that the shuttles owner hugo drax wants to kill all of mankind. action adventure thriller sciencefictionaction adventure thriller sciencefictionaction adventure thriller sciencefiction venice massmurder spacemarine spacesuit marcussquare spacebattle secretbase utopia spacetravel boatchase astronaut lasers britishsecretservice weightlessnessvenice massmurder spacemarine spacesuit marcussquare spacebattle secretbase utopia spacetravel boatchase astronaut lasers britishsecretservice weightlessness rogermoore loischiles michaellonsdalerogermoore loischiles michaellonsdale lewisgilbertlewisgilbert,moonraker
27569,Extraordinary Measures,"working-class father john crowley is finally on the fast track to corporate success when his two young children, megan and patrick, are diagnosed with pompe disease - a condition that prevents the body from breaking down sugar. with the support of his wife, aileen, john ditches his career and teams with unconventional specialist dr. robert stonehill to found a bio-tech company and develop a cure in time to save the lives of megan and patrick. as dr. stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies. dramadramadrama  harrisonford brendanfraser kerirussellharrisonford brendanfraser kerirussell tomvaughantomvaughan",extraordinarymeasures
10637,Remember the Titans,"after leading his football team to 15 winning seasons, coach bill yoast is demoted and replaced by herman boone – tough, opinionated and as different from the beloved yoast as he could be. the two men learn to overcome their differences and turn a group of hostile young men into true champions. dramadramadrama kukluxklan americanfootball trainer sportsteam racepolitics coaction apartheid sport highschool racialsegregation racist basedontruestory americanfootballplayer xenophobia headcoachkukluxklan americanfootball trainer sportsteam racepolitics coaction apartheid sport highschool racialsegregation racist basedontruestory americanfootballplayer xenophobia headcoach denzelwashington willpatton ryanhurstdenzelwashington willpatton ryanhurst boazyakinboazyakin",rememberthetitans
1669,The Hunt for Red October,"a new soviet nuclear missile sub (a boomer) heading out on her maiden voyage that is being tracked by a los angeles class american submarine suddenly goes silent and ""disappears"". this focuses the attention of both u.s. intelligence and the u.s. navy on the russian sub commander .  when it is determined that the silent soviet boomer may be headed for american coastal waters panic ensues. a cia analyst, jack ryan,  convinces the brass that the boomer's commander may intend something other than a nuclear first strike in mind. a perilous and tense cat-and-mouse game ensues. action adventure thrilleraction adventure thrilleraction adventure thriller submarine coldwar russian defection jackryansubmarine coldwar russian defection jackryan alecbaldwin seanconnery scottglennalecbaldwin seanconnery scottglenn johnmctiernanjohnmctiernan",thehuntforredoctober
807,Se7en,"two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. the seasoned det. sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, mills, scoffs at his efforts to unravel the case. crime mystery thrillercrime mystery thrillercrime mystery thriller self-fulfillingprophecy detective s.w.a.t. drugdealer evisceration lustandimpulsiveness rageandhate prideandvanity immoderateness insomnia investigation pension police serialkillerself-fulfillingprophecy detective s.w.a.t. drugdealer evisceration lustandimpulsiveness rageandhate prideandvanity immoderateness insomnia investigation pension police serialkiller bradpitt morganfreeman gwynethpaltrowbradpitt morganfreeman gwynethpaltrow davidfincherdavidfincher",se7en
17654,District 9,"aliens land in south africa and, with their ship totally disabled,  have no way home. years later, after living in a slum and wearing out their welcome the 'non-humans' are being moved to a new tent city overseen by multi-national united (mnu). sciencefictionsciencefictionsciencefiction slum streetgang mutation southafrica johannesburg dystopia genetics government satire alien prawn mockumentary alternatehistory racism metamorphosis xenophobia internmentcamp bodytransformation alientechnology segregationslum streetgang mutation southafrica johannesburg dystopia genetics government satire alien prawn mockumentary alternatehistory racism metamorphosis xenophobia internmentcamp bodytransformation alientechnology segregation sharltocopley jasoncope nathaliebolttsharltocopley jasoncope nathalieboltt neillblomkampneillblomkamp",district9
70,Million Dollar Baby,"despondent over a painful estrangement from his daughter, trainer frankie dunn isn't prepared for boxer maggie fitzgerald to enter his life. but maggie's determined to go pro and to convince dunn and his cohort to help her. dramadramadrama transporter suicideattempt strongwoman boxer dyinganddeath strokeoffate training advancement sport femaleprotagonist boxingtrainer determinationtransporter suicideattempt strongwoman boxer dyinganddeath strokeoffate training advancement sport femaleprotagonist boxingtrainer determination clinteastwood hilaryswank morganfreemanclinteastwood hilaryswank morganfreeman clinteastwoodclinteastwood",milliondollarbaby
11036,The Notebook,"an epic love story centered around an older man who reads aloud to a woman with alzheimer's. from a faded notebook, the old man's words bring to life the story about a couple who is separated by world war ii, and is then passionately reunited, seven years later, after they have taken different paths. romance dramaromance dramaromance drama poem river sadness fight loveofone'slife dementia class secretlove tears candle mailboxpoem river sadness fight loveofone'slife dementia class secretlove tears candle mailbox rachelmcadams ryangosling genarowlandsrachelmcadams ryangosling genarowlands nickcassavetesnickcassavetes",thenotebook
